"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"1266",1588,"30/1/21",5452,11.972570188049,49080,2,65,"ZZf","1/13/2021","F","ZZ",7.273,50,"Data_01-30-2021_Pogona_Mux2.exp.7","Data_01-30-2021_Pogona_Mux2.exp",0.184193387508446
"1267",1589,"30/1/21",5452,11.8164420485125,53280,2,65,"ZZf","1/13/2021","F","ZZ",7.273,50,"Data_01-30-2021_Pogona_Mux2.exp.7","Data_01-30-2021_Pogona_Mux2.exp",0.181791416130962
"1268",1592,"30/1/21",5505,8.77274599100051,12165,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.134965322938469
"1269",1593,"30/1/21",5505,8.61758032942717,16365,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.132578158914264
"1270",1594,"30/1/21",5505,9.83568132738533,20430,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.151318174267467
"1271",1595,"30/1/21",5505,8.8621992310688,24630,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.136341526631828
"1272",1596,"30/1/21",5505,8.82370125617114,28830,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.135749250094941
"1273",1597,"30/1/21",5505,9.79231716332401,33030,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.150651033281908
"1274",1598,"30/1/21",5505,9.85501770948948,37080,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.151615657069069
"1275",1599,"30/1/21",5505,9.60908867271524,41280,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.147832133426388
"1276",1600,"30/1/21",5505,10.0046850953996,45480,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.153918232236917
"1277",1601,"30/1/21",5505,10.4789103176408,49680,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.161214004886782
"1278",1602,"30/1/21",5505,10.6416691185754,53880,2,65,"ZZf","1/15/2021","F","ZZ",7.346,49,"Data_01-30-2021_Pogona_Mux2.exp.8","Data_01-30-2021_Pogona_Mux2.exp",0.163717986439622
"1279",1605,"4/12/20",135,8.40931148419735,9850,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.152896572439952
"1280",1606,"4/12/20",135,3.7855622913419,13970,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.0688284052971255
"1281",1607,"4/12/20",135,11.4977299350223,18080,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.209049635182224
"1282",1608,"4/12/20",135,14.2809257992087,22280,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.259653196349249
"1283",1609,"4/12/20",135,9.51513171751269,26480,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.173002394863867
"1284",1610,"4/12/20",135,9.16541999175422,30680,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.166643999850077
"1285",1611,"4/12/20",135,9.48762593758747,34730,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.172502289774318
"1286",1612,"4/12/20",135,5.84060214821032,38930,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.106192766331097
"1287",1613,"4/12/20",135,11.0833892352292,43130,1,55,"ZZf","11/23/2020","F","ZZ",5.29,44,"Data_12-05-2020_Pogona.exp.4","Data_12-05-2020_Pogona.exp",0.201516167913258
"1288",1616,"4/12/20",152,7.80472855550826,11570,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.141904155554696
"1289",1617,"4/12/20",152,9.73703487096889,15770,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.17703699765398
"1290",1618,"4/12/20",152,8.94518684424711,19880,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.162639760804493
"1291",1619,"4/12/20",152,8.80097941100311,24080,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.160017807472784
"1292",1620,"4/12/20",152,4.17987655873989,28280,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.0759977556134526
"1293",1621,"4/12/20",152,32.4433648439739,32330,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.589879360799526
"1294",1622,"4/12/20",152,20.3253681893629,36530,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.369552148897507
"1295",1623,"4/12/20",152,9.98506223803243,40730,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.181546586146044
"1296",1624,"4/12/20",152,9.69390515661935,44930,1,55,"ZZf","11/25/2020","F","ZZ",5.008,42,"Data_12-05-2020_Pogona.exp.7","Data_12-05-2020_Pogona.exp",0.176252821029443
"1297",1627,"4/12/20",2323,10.7004567615644,8650,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.194553759301171
"1298",1628,"4/12/20",2323,9.18009735669482,12770,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.166910861030815
"1299",1629,"4/12/20",2323,8.53143605367564,16970,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.155117019157739
"1300",1630,"4/12/20",2323,4.164800252654,21080,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.0757236409573454
"1301",1631,"4/12/20",2323,10.2553393848746,25280,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.186460716088629
"1302",1632,"4/12/20",2323,7.43536616034844,29480,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.135188475642699
"1303",1633,"4/12/20",2323,9.69957699479014,33530,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.176355945359821
"1304",1634,"4/12/20",2323,9.08725193164832,37730,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.165222762393606
"1305",1635,"4/12/20",2323,21.4162997437535,41930,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.389387268068245
"1306",1636,"4/12/20",2323,8.18356722368884,46130,1,55,"ZWf","11/25/2020","F","ZW",5.436,43,"Data_12-05-2020_Pogona.exp.2","Data_12-05-2020_Pogona.exp",0.148792131339797
"1307",1639,"4/12/20",2553,10.8267768097729,10970,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.196850487450416
"1308",1640,"4/12/20",2553,7.61428555976548,15170,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.1384415556321
"1309",1641,"4/12/20",2553,9.78400932751672,19280,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.177891078682122
"1310",1642,"4/12/20",2553,8.99384089321227,23480,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.163524379876587
"1311",1644,"4/12/20",2553,4.54417597622743,31880,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.0826213813859533
"1312",1645,"4/12/20",2553,29.7929724425616,35930,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.541690408046575
"1313",1646,"4/12/20",2553,8.27632458719173,40130,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.150478628858031
"1314",1647,"4/12/20",2553,19.9346365965436,44330,1,55,"ZZm","11/22/2020","M","ZZ",5.012,44,"Data_12-05-2020_Pogona.exp.6","Data_12-05-2020_Pogona.exp",0.362447938118975
"1315",1650,"4/12/20",4353,4.10746493601725,10450,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.0746811806548591
"1316",1651,"4/12/20",4353,10.5056352041493,14570,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.191011549166351
"1317",1652,"4/12/20",4353,12.9628131198052,18680,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.235687511269185
"1318",1653,"4/12/20",4353,9.91924528999402,22880,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.180349914363528
"1319",1654,"4/12/20",4353,8.85637858429114,27080,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.16102506516893
"1320",1655,"4/12/20",4353,8.80229191048534,31280,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.160041671099733
"1321",1656,"4/12/20",4353,4.98222577496432,35330,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.0905859231811695
"1322",1657,"4/12/20",4353,26.5315966010407,39530,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.482392665473467
"1323",1658,"4/12/20",4353,7.6390219590072,43730,1,55,"ZZf","11/23/2020","F","ZZ",4.952,41,"Data_12-05-2020_Pogona.exp.5","Data_12-05-2020_Pogona.exp",0.138891308345585
"1324",1661,"4/12/20",4453,8.94427649193181,9250,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.162623208944215
"1325",1662,"4/12/20",4453,8.25148812881577,13370,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.150027056887559
"1326",1663,"4/12/20",4453,3.92970956217814,17570,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.0714492647668753
"1327",1664,"4/12/20",4453,11.6754929203356,21680,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.212281689460647
"1328",1665,"4/12/20",4453,8.16857975354062,25880,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.148519631882557
"1329",1666,"4/12/20",4453,9.71717753213701,30080,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.176675955129764
"1330",1667,"4/12/20",4453,9.61442584243428,34130,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.174807742589714
"1331",1668,"4/12/20",4453,12.889158503756,38330,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.234348336431927
"1332",1669,"4/12/20",4453,7.9088307613443,42530,1,55,"ZZm","11/23/2020","M","ZZ",5.385,43,"Data_12-05-2020_Pogona.exp.3","Data_12-05-2020_Pogona.exp",0.143796922933533
"1333",1672,"6/12/20",21,8.62862876501675,11030,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.132748134846412
"1334",1673,"6/12/20",21,8.81061646291414,15100,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.135547945583294
"1335",1674,"6/12/20",21,8.81559592236028,19300,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.135624552651697
"1336",1675,"6/12/20",21,8.68733687270408,23500,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.13365133650314
"1337",1676,"6/12/20",21,8.71175698197085,27580,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.134027030491859
"1338",1677,"6/12/20",21,8.49600932590881,31840,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.130707835783212
"1339",1678,"6/12/20",21,8.92286542259603,36040,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.137274852655324
"1340",1679,"6/12/20",21,8.77455673025907,40150,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.134993180465524
"1341",1680,"6/12/20",21,9.09914547368799,44350,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.139986853441354
"1342",1681,"6/12/20",21,9.46705637241971,48500,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.145647021114149
"1343",1682,"6/12/20",21,9.55180663184432,52700,1,65,"ZZf","11/26/2020","F","ZZ",5.196,44,"Data_12-07-2020_Pogona.exp.6","Data_12-07-2020_Pogona.exp",0.146950871259143
"1344",1685,"6/12/20",2332,5.18747283217211,10430,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0798072743411094
"1345",1686,"6/12/20",2332,5.22524813123414,14500,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0803884327882175
"1346",1687,"6/12/20",2332,5.11341710099467,18700,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.078667955399918
"1347",1688,"6/12/20",2332,5.07531224029481,22900,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0780817267737663
"1348",1689,"6/12/20",2332,5.14214055978974,27100,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.079109854765996
"1349",1690,"6/12/20",2332,5.16746344632664,31240,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0794994376357945
"1350",1691,"6/12/20",2332,4.90204588907307,35440,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0754160906011241
"1351",1692,"6/12/20",2332,5.00988454069335,39550,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0770751467798977
"1352",1693,"6/12/20",2332,4.78185996143305,43750,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0735670763297392
"1353",1694,"6/12/20",2332,4.95989148957799,47900,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0763060229165845
"1354",1695,"6/12/20",2332,5.52242100362424,52100,1,65,"ZZm","11/27/2020","M","ZZ",4.755,43,"Data_12-07-2020_Pogona.exp.5","Data_12-07-2020_Pogona.exp",0.0849603231326806
"1355",1698,"6/12/20",3125,4.49735849795227,12230,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0691901307377272
"1356",1699,"6/12/20",3125,4.16389178179814,16300,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0640598735661252
"1357",1700,"6/12/20",3125,4.15353984616267,20500,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0639006130178872
"1358",1701,"6/12/20",3125,4.46678508543056,24700,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0687197705450855
"1359",1702,"6/12/20",3125,4.49407223005297,28780,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0691395727700457
"1360",1703,"6/12/20",3125,4.65702956627253,33040,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0716466087118851
"1361",1704,"6/12/20",3125,4.65797753412563,37240,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.071661192832702
"1362",1705,"6/12/20",3125,5.50896383042147,41350,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0847532896987918
"1363",1706,"6/12/20",3125,5.31932892222737,45550,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0818358295727288
"1364",1707,"6/12/20",3125,8.21846382035197,49700,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.126437904928492
"1365",1710,"6/12/20",4211,8.04227853020604,9230,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.12372736200317
"1366",1711,"6/12/20",4211,8.03073638151342,13300,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.123549790484822
"1367",1712,"6/12/20",4211,8.03561838393982,17500,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.123624898214459
"1368",1713,"6/12/20",4211,8.11106701940243,21700,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.124785646452345
"1369",1714,"6/12/20",4211,7.90519513475825,25900,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.121618386688588
"1370",1715,"6/12/20",4211,8.02426778223985,30040,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.123450273572921
"1371",1716,"6/12/20",4211,8.17852717096333,34240,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.125823494937897
"1372",1717,"6/12/20",4211,8.62849091904563,38350,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.132746014139164
"1373",1718,"6/12/20",4211,8.96501148370947,42550,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.13792325359553
"1374",1719,"6/12/20",4211,8.85339852209058,46750,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.136206131109086
"1375",1720,"6/12/20",4211,10.2495623541972,50900,1,65,"ZWf","11/25/2020","F","ZW",5.818,45,"Data_12-07-2020_Pogona.exp.3","Data_12-07-2020_Pogona.exp",0.157685574679957
"1376",1723,"6/12/20",4505,7.02879873376148,11630,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.108135365134792
"1377",1724,"6/12/20",4505,9.16496010313899,15700,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.140999386202138
"1378",1725,"6/12/20",4505,6.89973505461341,19900,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.106149770070976
"1379",1726,"6/12/20",4505,6.62607003579823,24100,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.10193953901228
"1380",1727,"6/12/20",4505,6.84081065381065,28180,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.105243240827856
"1381",1728,"6/12/20",4505,7.41597031599055,32440,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.114091851015239
"1382",1729,"6/12/20",4505,7.32339591881871,36640,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.112667629520288
"1383",1730,"6/12/20",4505,7.73088288827439,40750,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.118936659819606
"1384",1731,"6/12/20",4505,8.26474987179236,44950,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.127149998027575
"1385",1732,"6/12/20",4505,8.82862160673722,49100,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.135824947795957
"1386",1733,"6/12/20",4505,11.5671961049025,53300,1,65,"ZZf","11/25/2020","F","ZZ",5.971,43,"Data_12-07-2020_Pogona.exp.7","Data_12-07-2020_Pogona.exp",0.177956863152346
"1387",1736,"6/12/20",5113,9.30064241896605,8630,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.143086806445632
"1388",1737,"6/12/20",5113,9.28922717702034,12700,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.142911187338774
"1389",1738,"6/12/20",5113,8.92267356735896,16900,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.137271901036292
"1390",1739,"6/12/20",5113,9.3308034669638,21100,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.143550822568674
"1391",1740,"6/12/20",5113,9.23717345983698,25300,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.142110360920569
"1392",1741,"6/12/20",5113,9.32767768906731,29440,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.143502733677959
"1393",1742,"6/12/20",5113,9.23459850129124,33640,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.142070746173711
"1394",1743,"6/12/20",5113,9.4892289523058,37750,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.145988137727782
"1395",1744,"6/12/20",5113,10.2360717286107,41950,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.157478026594011
"1396",1745,"6/12/20",5113,10.5366419067576,46150,1,65,"ZWf","11/25/2020","F","ZW",5.849,45,"Data_12-07-2020_Pogona.exp.2","Data_12-07-2020_Pogona.exp",0.162102183180886
